id	document	label
368119	사실 산지 1년 넘었는데 스피커오 들어본 적이 읎네여..ㅎ	
386193	그램에 에어팟 사용하면 소리 엄청 작지 않나요?? 전 그래서 줌 화상강의할때 항상 유선이어폰 사용해요ㅠㅠ	
683913	아뉴 전 그램은 19년 버전이고 에어팟2인데 괜찮아유!! 혹시 노트북이나 에어팟에 문제가 있는거 아닐까유?? 다른 사람들 에어팟 빌려서 한번 테스트 해보셔유	
46975	저는 일 특성상 서류작업을 많이 하는 편이라 스피커 안좋다는건 처음 알았네용	
206651	발열이...ㅠㅠ	
118281	그램 3년 썼는데 소리 들을 일이 별로 없어서 스피커 안 좋은 거 첨 알았네용..그래두 가벼워서 짱짱	
167591	근데 대학 다니면서 문서 과제하기는 정말 편합니다 특히 도서관, 기숙사 그 외 여기저기 옮겨다니면서 가져다니실 많으면 너무 추천드려요 무거운 노트북 들고다니는 거 생각보다 정말 에바입니다... 아 근데 설명하고 보니 비대면이네요...^^	
435314	그래도 가볍고 이쁜거같던데 ㅎㅎ	
34957	인강들을때 고통스러워요 소리높이면 찢어지는 소리나서...	
558740	전 불편한 거 딱히 없었어용 발열 빼고 ^^...	
161207	ㄹㅇ 다 좋은데 스피커로 뭘 들을수가없어요ㅠㅠㅠ 강의들을때 에어팟쓰거나 블루투스 스피커 꼭 써야해요	
446927	스피커 ㅇㅈ.....발열두 ㅇㅈ.....	
149136	아... 삼성 쓰기 싫은데 맥북이 답인가	
94910	맥북 쓰다가 친구꺼로 같이 영상봤는데 소리가 너무 놀랐어요..	
993042	저는 전원 버튼 위치욤... 문서 작성할때마다 너무 무서워요ㅜ	
627064	맥북이랑 그램 둘 다 있는데 진짜 맥북쓰다가 그램쓰면 스피커 할 말이 없어요......	
786379	그램만 썼을 땐 몰랐는데 맥북 한번 쓰니가 그램 스피커 구려요 진짜	
109696	스피커 딱히 불편한지 모르겠어성... 발열은 인정	
696324	발열 장난아니에요..칼판 위에서 노트북하면 칼판이 다 우그러질정도,,	
453832	스피커는 진짜 인뎡... 그치만 보통 문서위주로 쓰기 때문에 가벼운게 최고..	
315936	어우 맞아요 제 것만 그런지는 모르겠지만 양쪽 옆에 작게 있어서 겁나 안들려요ㅠㅜㅜㅜ 짲응	
205392	와 저도 17인치그램 삿다가 깜짝놀랬어요... 진짜 2만원짜리 블루투스 스피커만도 못한 음질... 큰 모니터로 넷플릭스 보기 좋은 이미지였는데 스피커 음질듣고 무조건 에어팟끼고 봅니다...	
872035	맞아요 그래서 이어폰꽂고 들어요	
569576	5년째 쓰고 있는데 발열 빼면 괜찮아요	
754057	음질은 딱히 못 느껴봤는데 발열이 진짜 엄청나요... 잠깐만 켜놔도 뜨겁고ㅠ	
81632	막귀는 머가 다른지 몰라욤	
22745	이어폰 써서 상관이 없네요 전 휴대성을 중요시하게 봐서 아주 만족중입니다. 디자인도 흰색으로 깔끔해서 만족.	
446293	발열이 너무 심해요 ㅠ	
229364	(본인이 직접 삭제한 댓글입니다)	
619186	헐 hp 쓰는데 몰랗네야	
664810	스펙터인가요??	
231983	(본인이 직접 삭제한 댓글입니다)	
199804	스펙터 후기가 궁금해요...	
697831	마쟈요 HP 진짜 디자인두 예쁘고 ㅠㅠ	
431216	혹시 어떤 제품 쓰시나요??	
531684	전 엔비예용 ㅎㅎ	
338625	ㄹㅇㄹㅇㄹㅇㄹㅇㄹㅇㄹㅇㄹㅇ	
733738	헉 그렇구나.... 스피커를 자주 사용안하다보니 몰랐음 ㅠㅠㅠ 자주 사용하시는 분들은 참고하셔서 구매해야겠네요	
762917	아 그램이 스피커 안 좋은 편이에요?? 나 5년째 쓰는데 왜 몰랐지	
235577	ㅇㅈ..	
870506	너무 소리가 작음........ 영화볼때 블투스피커 연결 필수...	
446150	22	
899192	33	
589587	444	
169485	55555	
158522	666	
465855	777	
186281	888	
191494	ㅇㅈ이요 ㅠㅠ	
777847	그런가요?? 딱히 불편하진 않던데	
16254	전 발열이요...^^	
911889	2222	
81931	333	
4681	44444444444 심즈 돌리면 노트북 폭발할 거 같아요	
959530	으헝 그건 게임 돌리라고 만들어진 노트북이 아니라서 그래요...	
321802	그래도 된다고 해서 샀는걸요..ㅜㅜ	
970937	돌려도 되는 거랑 발열없이 돌아가는 거랑은 좀 차이가 있어요ㅜㅜㅜ!	
218861	김인성 SF9에게	
634919	앗 저도 알아요!!ㅎㅎㅠㅠ 애초에 고사양이 아니라 발열없이 돌아가는 건 바라지도 않았답니당..ㅎㅎ	
192300	제가해봤는데..다행히 폭발하진 않았습니다 의외로 잘돌아가서 실컷했어요 심즈3는 무리고 심즈4요	
988331	555	
813164	전 없어서 모르지만 노트북 비교 영상들보면 몇몇 노트북보다 소리 좋던데요	
73131	전 발열이 넘 심한 것 같아요..최근 들어 자주 느끼는..ㅠ	
731600	워 그렇구나 스피커를 안 쓰니까 몰랐네요.... 맨날 과제하고 에어팟 연결해서 들어서 몰랐움 ㅜㅜ	
833853	발열이랑 팬 소리두여... ㅠ	
74073	스피커 딱히 신경 안쓰는 편이라.. 진심 가벼운게 최고ㅠㅠㅠ	
550937	발열이랑 팬소리 진짜 ㅠㅠㅠ̑̈ ㅠ̑̈ ㅠ̑̈ ㅠ̑̈	
754971	전 발열이랑 4년 지나니 고장 나요...ㅠㅠ	
350545	발열이 심해요ㅠㅠ	
836741	ㅇㅈㅇㅈㅇㅈ	
706110	저는 가벼운거에 너무 만족해서 잘 쓰는 중이에욤 근데 스피커가 중요하신 분들은 정말... 피하셔야합니다.........	
794184	발열이 젤 스렉이 아닌가	
130255	발열... 심각해요	
848635	전 스피커보다 발열이...	
783811	발열.....	
381838	ㅇㅈ 노트북으로 노래 안들어요	
919976	스피커는 모르겠고 발열...	
543578	스피커 ㄹㅇ 인정요ㅠㅠ 맥북쓰다 넘어갔는데 스피커때문에 충격 받았어요	
135300	전 그래서 스피커 하나 샀어요.. 발열은 어차피 프로그램 겁나게 돌리는 전공이라 포기 ㅎ...	
709922	ㄹㅇ 스피커 너무 별로고.. 터치패드? 트랙패드? 너무 민감	
484312	발열+스피커+키보드 빠짐...ㅠ 내가 너무 게임을 열심히했나 ㅠ	
666148	스피커 구데기 ㄹㅇㄹㅇㄹㅇ	
765019	그리고 키보드가... 저 그램쓰는데 키감 민감하신 분들이 삼성 노트북 많이 쓰시더라구요 게임좋아하거나 컴퓨터 좋아하는 친구들은 키감 신경 많이 쓰더라구요ㅋㅋ 삼성도 가벼운거 많은데 전 걍 그램이 디자인이 솔직히 이뻐서ㅎㅎ	
402053	가볍고 얇을려면 키감이 좋을 수가 없더라구요ㅜㅜ 삼성도 그램이랑 비슷한 모델인 이온?은 키감 안좋슴니다..!	
504217	발열 심하고 충전할 때 키보드 쪽 약간 따끔거려요	
475623	22따끔거려유ㅠㅠ	
320352	헐ᯅ̈ 저만 그런줄 알았어요	
613948	헐... 전기가 통한다는 뜻인가요?	
672282	헐 이거 저만 그런줄	
429344	헐 그램 쓰는데 영상 볼 때는 늘 블투 스피커로 들어서 실감을 못 했네요 막상 생각해보면 노트북 자체 스피커 음질이 구렸던 것 같기도....근데 블투 스피커 쓰시는 분이면 그램 쓰세요! 그거 외에는 딱히 단점이라고 느껴질 게 없었던 듯...	
916695	스피커&발열 ㅇㅈ 근데 그거 감수해도 쓸만해여... 공대생이라 프로그램 여러개 쓰는데 괜찮슴다...	
414266	저도 음질 너무 구려서 블르투스 스피커 알아보는데 작고 기능 좋은 스피커 추천해주세용!!	
782426	어이구.... 그냥 영상보는 용도로는 절대 사면 안 되겠네요	
138367	발열	
822619	스피커 ㅇㅈ 발열은 얇고 가벼운 노트북 고질병이라ㅜㅜ 근데 가벼운게 진짜 삶의 질을 높여줘여	
279151	저 5년째 쓰는데 배터리바꾸고 새거됐어요문서작업과 웹서핑만 하신다면 그램이 짱입니다!!!	
783028	ㅇㅈ 넘 작음 그램이 특히 그런거였군요	
418181	발열이 너무 심해여 ㅠㅠ	
229135	배터리가 빨리 닳는건 나의 착각인가..?	
850657	공감합니다 이제 1년 됐는데 배터리가 금방 닳아요..!! ㅠㅠ	
891161	소리 작은 것두 그런데 제 그램은 카메라가 화면 아래에 달려서 넘 별루ㅠㅠ	
775150	스피커는 맥북 진짜 최고에요.. 그치만 맥북 발열.. 전 이제 익숙해져서 손이 뜨거워져도 아무렇지 않습니다..	
313751	진짜 스피커랑 발열 인정인데 발열이 특히 너무 심해요,, 쿨러 돌아가는 소리도 짱 큰 건 덤이죠ㅎ 전에 룸메가 밤에 밖에 비오는 소리냐고 물어보던 게 생각나네요ㅋㅋㅋㅋ	
38761	아 혹시 쿨러라는게 그 갑자기 위이잉잉~~~ 하면거 크게 나는 소리 말하는건가요..? 그게 맞다면 왜 나는거죠 ㅠㅠ 넘 크고 스트레스던데..	
720382	https://m.blog.naver.com/PostView.nhn?blogId=myrikason&logNo=220772369147&proxyReferer=https:%2F%2Fwww.google.com%2F노트북 팬소음 줄이는 방법인데 한번 따라해보세요 ! 저도 lg 노트북 쓰는데 이거 따라하고 많이 괜찮아졌어요	
784493	저는 카메라가 화면이랑 키보드 사이에 있는것도 단점같아요ㅠㅠㅠㅠ요즘 줌쓰면서 몸소 느낍니다...	
766981	갠적으로 발열 너무 심해서ㅠㅠㅠ	
857373	오호.. 고민해보고 사야겠네요	
583075	발열은 밑에 연필같은거 놓고 쓰니까 좀 괜찮은것 같아여... 근데 타이핑칠때 약간 전기통하는 느낌	
118575	발열 심하고 유튜브도 안 되던데... 사자마자 유튜브 틀었는데 렉 걸리는 것처럼 버벅대고 영상이 끊겨서 문서용으로만 쓰는...	
976938	발열 때문에 스트레스... 진ㅋ자 얼마 하지도 않았는데 뜨끈해요	
597322	발열이랑 스피커ㅠㅠ	
674851	스피커 하......블투스피커가 답인가....올해로 3년째 쓰고있는 중인데 점점 느려지고.....	
314543	발열 너무 심해요	
818036	다음엔 삼성 살 거에요	
337097	그리고 발열이요 특히 올해 모델 발열은...	
490700	헉 제 그램은 카메라 위에 있고 발열 안심하던데,,,! 아무리 오래 써도 쿨링팬? 소리 잘 들어본 적도 없구	
613922	스피커 ㅇㅈ 발열도 ㅇㅈ... 사실 이후에 게이밍노트북 사게돼서 발열은 둘다 젤 빡셀때는 뜨거운데 그램은 진짜 별거 안했는데도 너무 뜨거워서ㅠ 스피커도 노트북 바꾸고나서 광명찾았습니다	
699132	따끔따끔한거 ㅇㅈ	
16522	발열심하고 따끔따끔하고 그 팬?펜? 돌아가는 소리 너무 커요 발열 너무 심해서 터질거같아요	
53602	스피커가 안그래도 작은데 바닥에 달려있어서 책상에 두면 소리가 더 작아요 발열도 심하고.. ㅠ	
828627	그리고왜 밖에서 충전완로 알 수 있게 안 해 놓음????? 진짜 왜요???? 엘지 그램 대답해주세요 아악	
172394	그런가요? 막귀라서 몰랐어요.. ㅋㅋㅋㅋ	
937763	아 인정합니다ㅠㅠ	
263158	오호... 그램 쓰려고 했는데.......... 다시 생각해봐야겠네요...	
68734	발열...하🤦‍♀️	
188684	발열은 안 심한데 쿨링팬 소리? 너무 시끄러워요	
502649	전 무엇보다 카메라 위치요,,^^ 비대면하면서 힘들었어요ㅠㅠ 스피커도 별로에 소리가 너무 작아서 무조건 이어폰 필수입니다,,	
568223	혹시 카메라 위치가 왜 별로인지 알수있을까요..?이번학기 그램으로 수업해서요ㅠ	
351256	아 요즘 나온 그램은 카메라 위치가 다른지 모르겠는데 17년에 산 제 그램은 카메라가 노트북 접히는 위치에 있어서 밑에서 위를 찍는 느낌이에요,, 그래서 독서대 위에 이상한 각도로 세워야지 제 얼굴이 정면으로 나오더라구요ㅠㅠ 시간되실때 그램으로 카메라 켜서 미리 확인 한 번 해보세용~!!	
465646	앗 그렇군요ㅠ감사합니다!	
946471	발열ㅠㅠ.. 진짜 키면 5분도 안 되어서 바로 뜨거워져요	
736842	스피커랑 발열 진짜…… 팬 소리도 엄청 커요	
230855	누워서 옆으로 영상보려고 옆으로 세우면 너무 가벼워서 얼굴 쳐요,,,ㅎ	
127465	다른 노트북도 그런진 모르겠는데 화면 밝기에 너무 중간이 없는거 같아요ㅠㅠ 너무 밝아서 좀 낮추려고 하면 세세하게 조절 안되고 크게크게 조절되더라구요ㅠㅠ	
452076	헉 저는 스피커는 크게 문제라고 못 느꼈는데 발열이 제일 문제 같아요 진짜 충전하면서 쓰다가 손가락 치이익 하고 익을 것 같아서 저 결국 쿨링팬 샀잖아요 ㅠㅠ	
503471	하지만 가볍고 예쁘기 때문에 저는 그램 좋아합니다	
704880	스피커는 많이 안 써서 잘 모르겠는데 발열 진짜 너무 심하고 키보드에 손 올리고 타자치다 보면 손목이 전기통하는 것처럼 따끔거려서 항상 천 같은 거 대고 타자치고 있어요ㅜㅜ 그리고 제 노트북만 이러는 건가 이음새 부분?이 헐거운 건지 엄청 꺼떡거려요... 직각으로 세워놓고 싶은데 안 될 정도로ㅠ 가볍고 예뻐서 샀는데 다음 번엔 좀 무겁고 비싸도 삼성 거 살 것 같아요	
166464	그거 따끔거리는거 접지가 달린 콘센트를 사용하면 나아져요! 그램 충전기에는 접지가 안달려있어서 콘센트까지 접지를 안쓰면 전기가 돌더라구요	
509421	ㅇㅈㅇㅈㅇㅈ	
734682	헐 진짜 맞아요	
478600	발열이 너무 심해요...	
902854	ㄹㅇㄹㄹ 맞아요 잘 안 들ㄹ려요	
823329	발열 심하고 팬소리도 우에에엥 심한 편이에요 다들 느끼시는구나ㅠㅠ 이제 스피커도 신경쓰이겠네요ㅜㅜㅋㅋㅋ 하지만 휴대성 좋고.. 휴대성 좋아요..ㅋㅋㅋㅋ	
362173	전 너무 만족 ㅠ	
555718	헉 소리 정말 작아요 ㅠㅠ 발열도 진짜 대박,,, 소리작은 거 보다 발열이 진짜진짜 잘돼서 불편해요 ㅠㅠ	
558164	맨날 이어폰 써서 몰랐다..	
372061	오 맨날 버즈써서 몰랐네여	
955429	스피커는 잘 모르겠는데 ㄹㅇ발열이ㅠㅜㅠ	
903136	발열이죠 구멍이 많이 뚫려있어야 하는데 아니더라고요	
973729	스피커는 맥북이 진짜 갓이긴 하지만 요즘 다들 이어폰,,, 쓰지 않나여 그리고 맥북 너무 무거움 ㅠㅠㅠㅠㅠ 그램 가벼워서 짱부러움 진짜로	
329978	발열 나만 심각한 줄 알았는데,,,다들 증상이 있군여,,ㅜㅜ쿨링패드 사야하나ㅜㅜㅜㅜㅜㅜㅜ	
74095	소리가 진짜 너무 작아요ㅠㅠ 저번학기에 온라인 강의를 듣는데 이어폰을 안끼면 소리가 잘 들리지도 않을 정도더라고요(물론 녹음환경의 문제도 있겠지만)	
793559	발열이 더 불편한 듯 ㅠㅠㅠ	
725070	소리도 문제인게 강의 듣는데 교수님 목소리도 작고 그램 스피커도 안크고 그래서 답답했었던 기억이..	
752353	그런가요......? 8개월 쓰면서 느껴본적 없는...	
301428	소리 받고 발열도... 유튜브나 넷플 보다보면 엄청 뜨거워져요ㅠㅠㅠㅠㅠㅠㅠㅠ	
355771	오늘 줌수업 듣다가 깜짝 놀랬어요..	
245551	아이폰 스피커가 저은건가요,,? 저 이번에 처음으로 아이폰쓰는데 원래 쓰던 엘지랑 스피커차이가 너무나서 깜짝놀랬어욤	
356034	근데 둘중에 뭐가 더 좋은건지는 몰겠음,, 엘지는 깔끔하게 들리그 아이폰은 뭔가 3d로 들려요,,	
823267	스피커가 넘 작아요.....	
604412	사용하면서 별로 못느껴서.... 전 막귀라 그런가봐여	
900151	소리 진짜 너무 작아요...	
206449	발열이 너무 심해요...	
880301	소리가 너무 작아요 진짜루...	
498625	혹시 삼성노트북보다 발열이랑 소리가 더 큰지 아시는 분 계시나요??	
707245	소리 진짜 너무 인정이요	
173818	발열도 심하고.. 소리도 진짜 작아요 ㅠㅜㅜㅜㅜ	
355573	스피커는 모르겠는데 발열은 진짜,, 무릎에 올려놓고 쓰다가 뜨거워서 깜짝 놀람	
942024	스피커 진짜 안좋아요 소리 너무 작아요	
115586	싸강듣다가 깜짝깜짝 놀라요	
43066	발열이 너무 심해요... 조금만 써도 뜨거워짐	
281259	터치보드? 그부분이 갑자기 안먹혀요ㅠㅡㅠㅠㅠㅠㅠ	
728478	그냥 문서작업+영상보기+인터넷 서핑에만 쓰는데발열도 거의 없고 소리는 거의 이어폰만 껴서...그리고 막귀라 스피커 이상한지도 모르겠어요ㅋㅋㅋ그냥 전에 쓰던 노트북이 별로여서 가벼워가지고 너무 좋을뿐	
791856	222 가벼운게 최고에요 진짜ㅠㅠ	
63069	가벼운거빼고 모든게 다 안좋던데ㅠ워드 피피티 한글파일등등 문서작성할때만 그램쓰고그거 외엔 다 맥북씀 맥북 넘사벽	
504748	음질은 둘째치고 소리가 너무 작음 ㅠㅠㅠㅠ 헤드폰 무선이어폰 필수에요..	
231494	마자요 스피커 진짜 별루,,	
795817	그램 발열 너무 심해요.. 그렇다고 삼성은 너무 빘고ㅜㅜ 뭘 사야 되는건지..	
515890	발열이 좀 많이 심해요 한 1시간반만 써도 바로 뜨거워서...ㅠ	
591159	가벼운데 비교적 저렴한 노트북있나요.... . 그램너무비싸요ㅠㅠ	
41167	배터리 소모 속도 무선일....	
320306	갤럭시북 플렉스는 키감 좋나요?	
23147	플렉스가 이온이랑 키보드 똑같다고 들었는데 그램써본 이온 유저로써 키감 쫀득쫜득하니 괜춘합니다 높이가 낮아 땅에 치는 듯한 느낌이라고 다들 말씀하시는데 땅치는 건 좀 오바고 눌러지는 느낌은 확실히 나서 저는 그럭저럭 만족하고 있숩니다 다만 쉬프트 키가 반토막나서 오타가 쫌 납니다	
983348	스피커 진심 고장난줄알았어요...치직거리고ㅜㅜ	
821322	발열..진짜 심해요	
248807	스피커랑 발열..그래도 가벼워서 좋아요..	
331804	와 ㄹㅇ	
216559	진심 스피커 깜짝 놀랄 정도	
758305	새내기때 그램 샀던 친구들이랑 동기들 중에 지금 충전기 안꽂아놓으면 배터리 바로 죽는다는 애들 많더라구욥..	
952942	헐 그거 저...^^ㅠㅠㅠㅠㅠㅠ 배터리 충전시키고 외출해서 카페 가서 켰는데 배터리 나가있었던 경우도 있었어요ㅠㅠ	
545928	폰으로 노래 듣다가 노트북 켜면 ㄹㅇ 노답	
174117	18년형 쓰는데 아직 배터리는 짱짱해요~ 발열이랑 팬소음은 포기했어요ㅎ 스피커는 쓸 일이 없어서 ,,,	
974010	발열 너무 심함 진짜	
110898	프로그램 몇 개 쓰고 엑셀창 열개정도 열어놓고 씁니다 한두시간 지나면 발열있는데 회사에선 팬있는 받침대두고 씁니다  절대 그램 전으로 못돌아가요.. 들고다니는 직대딩 그램 절대 못버림ㅜ	
918967	저는 플라스틱 바디라서 세게 화면 펴니까 힌지가 깨졌어요..ㅋㅋㅋ	
266643	아 발열 심한 게 제 그램만이 아니었군여..? ㅋㅋㅋㅋㅋㅋㅋㅋㅠㅠㅠ	
213499	가볍다는 장점이 저한텐 넘나 넘사벽.... 그전에 쓰던건 가지고 다니면 어깨 빠질 것 같았어서....ㅎㅎ 스피커는 음량이 애초에 작긴 작더라구요. 어차피 무선이어폰 달고 살아서 그것도 딱히 잘 모르겠지만.. 발열은 사실 그전에 쓰던 노트북이랑 비슷비슷해서.. 사실 문서 작업 위주라 발열이 그리 심하진 않은듯	
423271	근데 애초에..... 놑북을 가벼운걸 산다는게 이걸론 걍 문서작성만 하겠습니다~ 인건데 흠... 어도비 쓰거나 모델링을 하거나 게임할거면 무거운거 사야해요ㅋㅋㅋㅋㅋㅋ 그램 사놓고 무거운거 돌리면 안되는건 당연한건데;	
22134	발열이랑 가동 될 때 약간 소음이 좀 심해요	
185734	맨날 블투이어폰 연결해서 써서 몰랐네유 가끔씩 썼을때 나쁘지않았는데...?	
673001	아 ㄹㅇ..	
935435	그램은 휴대성때문에 쓰는거죠ㅎ	
497693	스피커 그램 문제였구나 최대로 해도 작아서 내것만 이상한줄..	
54707	확실히 삼성은 최신으로 가면갈수록 급성장중인 걸 느껴여... 근데 비쌈..그렇다고 엘지는ㅜ	
915601	그래서 그냥 에어팟 연결해요	
432334	그리고 발열도 쿨링팬....	
510115	오 맞아요 다 좋은데 스피커 진짜 최악ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ그래서 늘 이어폰 꽂고 들어요	
814414	매번 이어폰 써서 스피커는 잘 모르겠고 발열이랑 웹캠 위치 때문에 불만은 있어요... 그래도 다시 사라 그러면 그램 살 거예요 통학하는 대학생은 가벼운 게 최고입니다	
479607	스피커 진짜 안좋아요 좀 울린다는 느낌이 들어요	
18738	ㅇㅈ 스피커 진짜 구림 걍 이어폰 씀,,	
833474	그램은 게임용도 아닐뿐더러 저전력 cpu를 사용하고 있기 때문에 웹서핑이나 문서작업 외에 좀 더 전력이 필요한 작업은 발열이 일어날 수 밖에 없으며 그래픽카드도 내장형 그래픽카드를 사용해서 게임등 디자인을 필요로 하는 작업을 하기에는 많은 제약이 있습니다. 즉 그램으로 게임등 고전력 프로그램 돌리지 마세요. 발열이 심할수밖에 없습니다.	
77844	그램은 무게를 얻고 그 외에 모든걸 포기한 노트북입니다. 참고하세요	
679609	ㄹㅇ 다음엔 그냥 삼성쓰려구요ㅠㅠ	
347001	그램은 원래 가볍게 들고다니는게 목적ㅜㅜ 다른건 못얻는다고 봐야죠ㅠㅠ	
897909	삼성은 더 아닌거같... 그램이 발열 심하다는데 삼성이랑 비교하느니 그램이 더 좋	
610683	고딩 때 그램쓰고 지금 삼성 쓰는데 삼성이 발열 더 심해요ㅠㅠㅠ	
425244	그램은 키보드 키스킨 안 덮고 쓰는 게 좋아요 항상 키스킨 사용했는데 키스킨이 자판에서 나오는 발열을 막아 열 배출이 안 돼서 키보드 밑의 판? 그런 게 녹았어요 자판 몇 개가 덜컹거리고 아예 빠지더라고요 결국 센터 가서 수리했습니다 그리고 발열 심할 때는 작은 지우개 같은 걸로 노트북 거치대처럼 뒤쪽 받쳐 주시면 좋아요	
835090	오 좋은 정보 감사합니다! 오늘부터 키스킨 빼야겠어요!!	
942348	발열심하고 소리가 너무 작음 ㅠㅠㅠ 배터리도 빨리 닳아요	
834631	전 잘쓰고 있어요 스피커도 딱히 나쁜거 모르겠던데..	
520496	발열 최강 ... 소리는 막귀라 잘 모르겠어요	
708606	하 저는 특히 싸강 들을때 엄청 느꼈던 점입니다...... 그래도 가벼워서 넘 좋은걸요❤️❣️	
104161	ㅇㄴ 구데기 생긴다느 줄 알았자나여 그저께 샀는데 ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ 근데 발열은 좀 심한것 같긴해요 빨리 쿨링팬 사려고요	
726412	옺..난 괜찮았는데... 발열도 그냥 무난하고 문서작업 잘해용!	
212618	발열+소음+짧은수명인거 같아요. 두대 써봤는데..	
664351	쓰다보니까 화면도 번쩍? 깜빡? 거리고 진짜 가벼운 거 빼곤 좋은 게 없는 것 같아요	
917773	맥북보다 가성비가 안 좋아요,,	
318255	전에 쓰던 삼성 제품이 넘 구려서 그램이즈뭔들,,	
71944	맥북이랑 아이폰이 스피커가 월등하게 좋은거지 삼성도 별반 다르지않음 대부분의 윈도우기반 컴퓨터들은 저런듯. 가볍고 잘 돌아가니까 사는거지 뭐.. 맥북은 13인치도 준나 무서워서 휴대성이 낮으니까 알아서 자신한테 맞는거 선택하면 되는일	
956207	발열 때문에 오늘 센터 가려구요..	
241559	그램 사고 싶었는데 ㅠㅠ 발열은 lg 폰 쓰던 시절에 충분히 경험해서 감안하려고 했는데 스피커도 안 좋군요 ㅠ	
384344	와 제꺼는 맨날 이어폰으로 듣다가 몇달만에 스피커로 들으려니까 아예 안나오더라구요... 걍 이어폰 쓰고있어요	
42729	발열심하고 베터리 짧고 스피커 너무 작고ㅠ	
533590	학교 가지고갈일 많아서 샀는데 학교를 갈일이 없네요...	
579036	팬 소리,,,, 엄청 커요ㅠㅠ	
896974	그램은 정말 무게 빼고는 장점이 없습니다	
446112	음질이 젤 구려요 그거 말곤 불편한 점 잘 못 느꼈어요	
67841	저는 맥북 에어가 너무 무거워서 불만이었기 때문에 ㅠ 가벼움 하나로 대만족이요 ㅎ 문서 작업에는 충분해서 ㅎㅎ	
804286	대학생인데 맥북 사면 불편할까요?ㅠㅠㅠ	
690542	그램 소재가 카본이라 다른 노트북에 비해 뜨겁게 느껴지는 거에요 노트북 자체에서부터 외부로 열이 방출되는 거고 다른 플라스틱 재질은 환풍구로만 열이 방출되는 거라 생각하시면 됨	
387269	맥북은요?	
957263	맥북은 잘모르겠네요	
53392	직업상 들고 다녀야하는데 무거운 걸 싫어해서..놓고 쓰실 거면 괜찮다 생각해요	
870040	감사합니다🙇‍♀️🙇‍♀️	
794257	스피커 잘 안써서... 딱히	
142676	16년형 그램 쓰는데 2년전무터 충전기 없이는 못써요 ㅠㅠ 유선노트북	
708370	가벼운 게 장점이라 그 외 성능은 기대치를 낮춰서 그런가 발열이 가끔 심하긴 하지만 잘 쓰고 있습니다 제 주변에 무거운 노트북으로 고통받는 동기들 보면... 허허허	
916798	집에서는 쿨링기 필수죠ㅋㅋㅋ	
546878	16년도꺼랑 19년도꺼있는데 16은 배터리도 빨리닳아서 고쳤고 스피커도 구려요 근데 19그램은 너무 잘쓰고있어요!! 어디갈때 충전기 잘 안챙겨가도되고 스피커도 괜찮아요 무엇보다 가벼워서 최고..	
612869	그램 쓰는데 캐드 라이노 포토샵 일러 인디자인 트윈모션 다 돌리는데 잘 돌아가요 얼마 쓰다가 버거우면 데스크탑 새로 사려고 했는데 잘 돌아가서 이걸로 다 하는 중,, 스피커랑 발열도 그냥저냥 보통이에요 딱히 나쁠 거 없는	
558558	20만 그런 건가요ㅜㅜ 스피커가 바닥에 있어서 소리 막힘 ㅜㅜ	
797636	ㅇㅈ 스피커 ㄹㅇ 구려요	
427652	안들려서 블투 스피커 필수	
340800	발열에 배터리 방전...	
980525	그래도 가벼운게 짱이죠.	
829763	ㄹㅇ 그램 스피커 너무 구려요 진짜 처음에 제 노트북이 이상한줄 알았는데 주변 그램 가진 사람들 전부 입 모아서 스피커 소리가 작대서 그제서야 알았어요... 이어폰 쓰는거 아닌이상 그램+블루투스 스피커 필수입니다ㅠㅠ	
30223	스피커 진짜 별로에용 과제할 때 무조건 노래들으면서 하는 스타일인데 그때마다 이어폰 필수입니다ㅜ	
598351	소리작은거 너무나도 인정이요..그래도 그것만 빼면 괜찮더라구요	
760468	19년형 있는데 저만....엄청 잘쓰나봐여 발열 있다곤 하는데 다른 제품들이랑 비슷비슷해서 앗싀 가벼운게 짱이쥐 ㅎuㅎ 하고 들고 다녔는데...	
560302	스피커도 괜찮아서 자주 쓰는데...여차하면 저는 그냥 버즈랑 연결해서 더 그런가봐요	
521046	그럼 가볍고 발열 안 심하고 스피커 좋은 노트북은 뭔가요?? 그램으로 바꾸려했는데 스피커 별로라니까 고민되네요ㅠㅠㅠ	
489697	발열이 진짜..좀 쓰다가 보면 터지면 어쩌나 하는 생각이 들어요	
680512	가벼운게 최고라서 그램 좋아요	
216526	소리 작은 건 인정 근데 보통 이어폰 껴서 괜찮아요 예전에 삼성 거 쓰다가 그램으로 갈아 탔는데 솔직히 가벼운게 짱 ㅠㅠㅠㅠ	
875903	이상하게 업그레이드된 버전이 더 발열이나 소리가 심하더라구요 터치스크린 때문인가 17년도에 산 제 그램은 발열도 적고 소리도 작아서 잘쓰고 있슴다,,	
61575	소리 키우면 끔찍해서 안 키우고 쓴지 오래됨	
741384	쿨링기 쓰세요... 영화며 인강, 게임.. 다 오래할수있어요.. 쿨링기 필수	
455117	맥북이랑 같이 쓰니까 스피커 차이 더 심하게 느껴져요..흑 예전엔 그래도 썼는데 이제 못듣겠음	
