id	document	label
555105	하,,이번 아이폰 이뻐서 바꾸고싶은데 삼성페이 못잃어	
97575	아이폰 ㅜㅜㅜㅜ 못잃어여	
574483	갤럭시...마이러브..	
740805	아이폰쓰고 있는데 갤럭시로 가려구용ㅠㅠㅠㅠㅠ아이폰 안되는 거 넘마낭,,,흑흑 그리구 폰 진짜 살짝 벽에 박았는데 액정 갈라짐 ㅠㅠㅠ 서ㄹ탕공예야 뭐양ㅠㅠ근데 사진은 넘 이뽀,,,,,,,ㅠ	
869339	갤럭시	
514312	아이폰이요 애플워치 이번에 질러버려서... ㅎ 진정한 애플의 노예가 되고 있습니다 ㅎㅎ	
868127	노트만 써요 노트3 노트5 노트8 노트10	
950188	다음엔 z플립 가야지	
177837	갤럭시랑 아이폰 최근 시리즈 다 써봤는데 갤럭시가 진짜 편하긴 해요	
354960	갤럭시에서 아이폰 넘어왔는데 편해서 쭉 쓸 것 같아요..	
188409	애플 제품 2개 생기면 그때부터 애플의 노예..... 연동 편리성 느끼는 순간부터ㅠ...흑흑...	
411334	ㅋㅋㅋ갤럭기 기능이 편해서 갤럭시만 쓰고 있어요	
56245	요즘 갤럭시 디자인 예쁘게 잘 나오는 것 같아요 기능도 많고요 나중에 폰 바꾼다면 갤럭시로 넘어가지 않을까 싶네요ㅠㅠ	
28619	둘다 써봤는데 아이폰은 진짜 간지말곤 딱히 더 좋은건 모르겠어요 진짜 기능이나 가격이나 갤럭시 넘 조아요 ㅠ 요즘 디자인도 예쁘게 나오고ㅠㅠㅠ 노트20 일반버전은 실물 진짜 예쁘더라구요.....	
378789	삼페 최고근데 아이폰을 안써봐서 비교는 못하겠네요	
467010	갤럭시... 첫 폰 아이폰이었는데 그 이후로는 계속 노트만 쓰고 있어요 노트펜 있는거랑 실생활에 유용한 기능이 많아서 좋아용  엣지도 불호 많던데 저는 좋아해요	
579756	아이폰 계속 쓰는 중이고 여러 애플 기기 사놓은 게 많아서 앞으로도 아이폰만 쓸 것 같지만..^^... 사용하기에는 갤럭시가 진짜 편할 것 같긴 해요 나중에 로또 당첨되면 서브폰으로 쓰고 싶음	
989757	갤럭시	
552025	갤럭xㅣ 넘 깔끔쓰 좋네요	
243242	엣지 익숙해져서... 이제 없으면 어떻게 살지 싶은...	
549703	갤럭시 쭉 쓰다가 아이폰 써볼까? 해서 써보고 그 뒤로 앱등이가 된ㅎㅎ 안드로이드 특유의 디자인이 너무 싫어요ㅜㅜ	
390257	노트에서 갈아타지를 못하겠어요 다시 노트로 돌아오게 되는ㅠㅠㅠㅠ	
69399	노트만 쓰는데 20은 너무 마음에 안들고 10은 예전 모델이고 지금 폰은 비실비실하고😑	
795438	둘 다 써봤지만 아이폰 계속 쓸 것 같아요 연동 기능이 일단 너무 편하고... 아이폰이 더 직관적이라 좋아요	
501737	z플립 신상이 나온다면 갤럭시로 갈아탈 생각있어요 지금 아이폰 약정 끝나고..	
763146	아이폰에서 못 벗어나요.. 제 눈에는 왜이렇세 갤럭시랑 엘지 폰 디자인이 넘 총스러워요ㅠㅠ	
384231	쓰는 기기들이 삼성이 많다보니 자연히 갤럭시 고르게 되네요 글고 왠지 아이폰은 아이패드 맥북 삼위일체가 돼야 진가를 발휘하는거 같아서ㅎㅎ	
620199	무조건 갤럭시!	
616776	galaxy	
872540	갤럭시요!! 엣지가 진짜 익숙해지면 물건입니다. 너무 편해요!! 엣지 있는 폰 쓰다가 일반 플랫폰 만졌을때의 이질감,,,	
637130	갤럭시ㅜㅜ아이폰이랑 뭔 차이냐 이랬는데.갤럭시 최고ㅜㅜㅜ	
490794	진짜 갤럭시... 첫 스마트폰으로 아이폰 4사고 탈옥까지 해가며 꾸미고 잘 썼는데 갤럭시 노트, s6써보고 아이폰 8 샀더니 진짜 개별로여서 곧 갤럭시로 갈아탈려구여	
579044	아이폰만 계속 사용했었는데 다음폰은 갤럭시로 가려구요 아이폰 너무 안되는거 많고 불편해요	
249373	갤럭시요 아이폰 써 볼 생각 한적도 없어요	
721414	아이폰만 써와서 다른 걸 못쓰겠어요,, 연동되는 것도 그렇고 갤럭시로 바꾸면 완전 새로 시작해야될 느낌	
447116	갤륵시	
673778	아이패드도 불편해서 넘어가고 싶은데 유료앱 너무 많이 샀어요 흑	
705727	앜ㅋㅋㅋ 이거 ㄹㅇ 저...	
238006	아이폰... 갤럭시 디자인 진짜... 절레절레	
518464	갤럭시요 예쁜 것도 모르겠고 기능이 구려서...	
52517	노트짱	
933525	갤럭시에는 안 쓰는 기능들이 자잘하게 너무 많아서 아이폰 정착했어요 개인적으로는 아이폰이 더 편하네요	
381039	아이폰 쓰다가 노트로 왔는데..확실히 편하고 기능이 훨씬 좋아요..카메라만 빼고...노트 계속 쓰면서 아이폰은 카메라땜에 공기계 살까 고민중 ㅠ	
147831	엘지 갤럭시 아이폰 다 써봤는데 갤럭시 짱...	
896838	아이폰	
193929	엣지 기능때문에 갤럭시요..써보기 전엔 질색팔색 했는데 이젠 없으면 안됨	
349608	이미 애플워치 아이패드 에어팟 있는 사람은 고민 할 필요도 없이 아이폰...	
38477	이쁜건 아이폰인데 기능은 갤럭시... 보안폴더랑 동영상 다운 쉽게 되는게 편해서 아이폰 쓰는중인데도 한번씩 갤럭시 써요	
101395	갤럭시	
400322	갤럭시~~~	
340931	아이폰 유저인데 다음껀 갤럭시 쓰려구요... 덕질엔 아이폰 너무 불편,,,	
298114	맥북 아이패드 에어팟을 쓰니 이제 갤럭시로 갈 수 없어여..	
510162	아이폰 좋아요,,, 넘 편해요,,, 전 엣지도 넘 불편하고 아이폰 색감 그런 거 못 잃어서 ㅠ 친구랑 하는 아이메세지겜도 못 잃어요 하핫	
281034	갤럭시가 최고 ..아이폰 디자인 뭐가 예쁜지도 모르겠고기능적인 면에서도 갤럭시가 뛰어나다고 생각해요	
780991	삼성페이 쓴 이후로 무조건 갤럭시..	
864596	갤럭시는 노트가 기술의 정수라고 생각합니다. 늘갈아탈때는 노트로 사게되여	
406297	갬성충으로써 케이스가 맘에 안들지만 나머진 갤럭시가 편해요 학생 때는 아이폰이 더 좋았는데 직장 들어오고나선 갤럭시가 훨씬 편해졌어요	
371054	노트최고	
655315	무줙건 아이폰 .. 다 애플제품만 써서.. 연동체고 ..	
524646	오,,,,,,,그래도 전 아이폰	
672318	기능은 갤럭시가 더 좋지만 전 아이폰 셀카가 너무 맘에 들어서 절대 탈아이폰 못 할듯 전에 아이폰>갤럭시 로 갈았었는데 결국엔 지금은 아이폰ㅋㅋㅋ 갤럭시 약정 안끝났는데 바꿨어요	
938439	ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	
388918	아이폰	
169663	갤럭시!!! 다음엔 갤럭시플립으로 갈아탈겁니다.	
38587	저는 갤럭시요! 유튜브 생중계 본다고 스밍 잠깐 멈춘다는 말 듣고 깜짝놀랐지뭐에요. 덕질은 역시 안드로이드 특히 갤럭시 보안폴더 덕질필수품이죠!	
417678	갤럭시에서 아이폰 한 번 써보니까 쭉 아이폰만 쓸거 같아요 디자인, 카메라 다 너무 맘에 듦	
305690	솔직히 이제 기능은 다 상향평준화 된 것 같아서 별로 필요 없어요 그냥 외관 보고 살 듯	
858725	갤	
877794	제주변은 아이폰 불편하니까 그냥 갤럭시에 앉아잇으라고 하더라구여...근데 애들 얘기들어보면 아이폰 진짜 불편한게 많아서 제가 도저히 못쓸거 같긴해요돈은 더 들고 수리는 자유롭지못한데 비싸고 그렇다고 뭐 하려고하면 아이폰이라 안된다고...ㅋㅋㅋㅋㅋㅋㅋ그래서 친구들도 아이폰으로 안되는건 항상 저한테 맡겨놓더라구요... 걔네도 그냥 아이폰 이뻐서 샀다 이러고말아서...	
470217	전 갤럭시 처돌이인데 확실히 디자인은 애플이 좋은거 같아유... 근데 전 디자인이나 정리해 준 깔끔한 메뉴 필요가 없어서 분할화면, 캡쳐, 영상감상 등의 기능이 더 용이한 갤럭시 씀.....	
665894	아이폰인데 갤럭시z플립2 나오면 바로 갈아탈 거에유...	
38505	22 저도 제트플립2만 기다리고 있어욤	
427590	갤럭시 엘지 아이폰 다 써 봤는데 아이폰이 제일 편한 것 같아요 전	
751490	아이폰이여!!	
703208	갤럭시!!	
938020	본폰은 갤럭시 공기계로 아이폰 있는데 이렇게가 딱 좋은 거 같아요	
999776	오 저도요!!	
795689	아이폰12 나오면 고려해보려고 했는데,,,,, 기다리다가 결국 또 다시 갤럭시로,,	
197816	아이폰	
408497	아이폰	
878693	항상 갤럭시 쓰긴 했는데 노트 한번 써보니까 이제 노트 아니면 못쓰겠어요... 아이패드 쓰지만 폰은 갤럭시로 계속 가는걸루,,	
383904	전 삼성페이 때문에 갤럭시...	
528135	삼페 최고!	
783716	뒤로가기랑 샘숭페이 못잃어요ㅠㅠ 아이폰 쓰면 광고 떴을때 x자 눌러야 되자나요...	
802275	아이폰 쓰는데 진짜 제트플립으로 바꿀거예요,,,솔직히 자잘하게 불편한점이 은근 많어요	
922040	삼성페이랑 분할화면 못잃어요......ㅜㅠㅠㅠㅠㅠ	
684013	아이폰 불편하지만 한번 써보고싶어용 ㅠ.ㅜ 갤럭시 인생 걷고있어서 젊을 때 한번쯤...ㅎㅎ	
169533	워호오ㅜㅜㅠ 이번에 갤럭시노트20 디자인 보고 갈아타야겠구나 했는데 이번에 fe 모델 진짜 기깔나게 뽑아놔서 엉엉 약정 끝날때까지 이런 디자인, 스펙 유지하면 또 갤럭시 할 것 같아요ㅠㅠㅜㅠㅠ 아이폰 카메라 세개 뇌이징 당한 상태라 넘어갈까봐 무서워여ㅠㅠㅠㅠㅠㅠ 갤럭시 제발 fe에서 뒷면 유리로.. 제발...제발..... 그리고 버즈라이브 노캔 신경 좀만 더 써줘 제발.... 데발....... 에어팟프로 사고 싶지 않아ㅠㅠㅠㅠㅠㅠㅠㅠ	
334999	갤럭시..아이폰 잠깐 써봤는데 불편ㅠ기기불량 잡아내는데 3달 넘게 걸리고,교환도 겨우해줌ㅠ통화녹음,삼성페이,삼성패스,엣지,직업상 사용해야하는 어플이 안드로이드에만 있는..ㅎㅎ	
859180	근데 진짜 아이폰 뭐가 편한건지 모르겠어요..	
958791	갓삼성 제품도좋고 수리도 편하고 애플꺼 평생안써볼듯	
502243	아이폰 쓰다가 갤럭시 쓰다가 다시 아이폰으로 넘어왔읍니다...갤럭시가 파일 다운이나 접근이 편한 게 좋긴한데오히려 저는 그걸로 인해서 폰을 조져버려서 (...)저는 오히려 좀 제한적인 게 나을 것 같아요 ㅋㅋㅋ큐ㅠㅠㅠㅠㅠ	
472442	삼페 못 잃어여..	
419318	대학교 졸업하면 엘지나 갤럭시 쓰려구용	
298051	아이폰 연동 최고....	
446662	zzㅋㅋㅋㅋㅋㅋㅋㅋㅋ ㄹㅇ 기본적인 기능만 써서 기능 따져가면서 폰 사본 적 없는 것 같네용	
624645	담생에도 갤럭시	
294033	쭉 갤럭시입니다	
588069	갤럭시긴한테 엣지 제외	
433817	아이폰 최고 예쁜 거 최고	
873818	전 아이폰!	
1297	걍 갤럭시요..  전에는 디자인은 아이폰이지 해서 언젠가 한번쯤은 아이폰 써보고싶다 했는데 지금은 카메라땜에 갤럭시나 아이폰이나 몬생기거 똑같아진 마당이라 걍 편한게 최고다 이 마인드입니다 ㅋㅋㅋㅋㅜㅜ	
368613	지금 아이폰인데 갤럭시 플립 상위 호환된 버전 나오면 갈아타려구요! 애플에 돈 쓰는 것도 싫고 사진만 예쁘지 다른 건 죄다 최악,,,	
151532	아이폰 최고...	
629119	전 아이폰이 더 편해서... 아이폰 쓸 거 같아요 앞으로! 패드랑 맥북이랑 연동성도 무시 못하고...	
500623	삼성페이 못 벗어나...	
569687	갤럭시 짱! 갤럭시 플로우로 노트북 연동도 잘되고 삼성페이가 일단 찐 사기에요..	
828851	사실 똑같긴한데 그래도 새폰은 또 느낌이 달라여 아이폰 익숙해서 못벗어나요.. 이젠 수많은 애플제품들의 노예..	
847792	덕질은 안드죠 갤럭시 원츄 그리구 지금 본진이 모델인 삼성이 너무 일을 잘해줘서...	
624867	쭉 삼성아님 엘지만 썼는데 다음엔 아이폰 살거예요 아이폰 노래 음질이 너무 좋더라구요	
579450	갤럭시 짱	
607232	덕질은 갤럭시그리고 처음부터 갤럭시여서 바꾸면 제가 적응을 못해요	
459090	갤럭시 노트~	
756872	사과 농장에 종신 노예계약했습니다	
78666	무 조 건 갤 럭 시	
389109	아이뻔,,,	
21249	아이폰 짱	
393750	아이패드 맥북 있어서 아이폰 쓰는거 넘 편해요 ..	
117711	기능적으로 갤럭시인데 디자인이 최근 너무 별로여서 이번은 아이폰으로 갈아타려구여ㅎㅎ	
708153	갤럭시. 이번에 나온 탭도 좋다는데 사고 싶어요	
376779	심지어 미국에서도 애플페이보다 삼성페이가 더 잘되는데	
230507	아이폰 7년 정도 썼는데요 이제 갤럭시로 갈아타려구요 삼성 페이도 써보고 싶고 .. 크롬으로 움짤 저장하면 좀 움직였으면 좋겠어요 에어드롭도 너무 편했는데 어느 순간부터 애플 족쇄 같다고 느껴져요....	
738643	패드 워치 에어팟 쓰는 나에겐 무족권	
147340	갤럭시 기능 못 잃어...	
520367	폰 두개 쓰고 싶어요ㅠㅠㅠ 갤럭시 z플립이랑 아이폰,,, z플립 보라색 너무 예쁜것	
236617	일단 우리나라에서 쓰기 제일 편한폰은 삼성인거 같음	
19032	아이폰!!! 아이폰 도대체 뭐가 불편하다는건지 모르겠어요 갤럭시노트,5 5년쓰고 아이폰7, 아이폰11pro쓰고 있는데 전혀 불편함없었음요	
762781	두개 다 써봤는데 갤럭시가 더 편해요 전 미적요소보다 실용적인걸 좋아해서	
464368	저는 걍 안드가 편해요..	
560816	아이폰이요 아이패드랑 연동이 잘되어서 좋아욥	
532965	애플 제품들만 쓰다보니 아이폰,,,	
10871	아이폰	
80975	갤럭시용	
429310	나 다음엔 갤럭시로...	
909742	갤럭시로 갈아타는 것도 좋을 것 같은데 애플 제품이 많아져서 못 가겟어요,,,	
699262	아이폰 못 잃어요,, ㅠ_ㅠ	
786018	갤럭시...최고의 핸드폰~~~^^엘지도 괜찮다면서 쓰던 며칠 전의 절 반성하게 만드네요.타자칠 때 가끔 엣지패널 눌려서 잘못 나오는 것 말고는 만족스럽습니다^^ 굿~~~~	
540882	이제 엘지아니고 갤럭시로 갈아타셨군요!!!!	
730163	고장이 나서 갈아탔답니다~^^	
766746	아이패드 애플워치 에어팟.. 어쩔수없이 아이폰을 택하겠습니다	
984850	아이폰	
868792	ㅎ..... 공감... LG폰도 잘쓰고있습니다만?!	
365378	안드....!!	
437299	앱등앱등	
459131	갤럭시요 첫 핸드폰부터 지금까지 다 갤럭시~~♡♡	
453223	아이폰 8년째쓰는중인데 이번에 갤럭시 플립이 너무 이뻐서 고민됐는데 아이패드나 에어팟연동때문에 또 아이폰쓸듯...	
34842	오 진짜 나오네요 커엽	
295624	와 이런 기능 있는거 처음알았어요 완전 신기하당	
383379	오 진짜 나오네옄ㅋㅋㅋㅋ	
76166	와.. 나 정품 샀는데... 왜 연결이 잘못됐다고 뜨징.......	
458116	갤럭시만 쓰다가 처음으로 애플로 갈아탔을때 느꼈던 그 불편함을 잊을 수 없습니닼ㅋㅋㅋㅋ 지금도 사실 안드로이드로 다시 돌아가고 싶은데 안드로이드로 바꿨을때 어플+사진백업+데이터 이동 등이 싫어서 그냥 애플 쓸 거 같아요...	
619913	원래는 애플만세! 였는데 갤럭시노트 한번써보고 고장안나고 튼튼해서 노트만 몇년째 쓰고있어요ㅜㅜ 노트최고에요	
846049	갤럭시 쭉 쓰다가 아이폰을 한 번 써봤는데, 여러모로 아이폰이 저랑 안 맞더라구요ㅜㅜㅠ 약정 다 채울때까지 적응 못해서 다시 갤럭시로 넘어왔습니다	
539958	아이폰 너무 어려워요	
831374	에어팟 아이패드 ㅇ이ㅆ어서ㅠ 삼성페이 써보고싶어요흙	
140348	삼성페이나 자유도 때문에 삼성쓰면케이스랑 악세서리나 디자인 때문에 애플사고 싶고...애플사면 또 반대가 그립고...	
546289	삼페, 펜, 마음대로 다운가능, 덕질 이라 삼성 못 벗어나요	
504403	안드아니면 못쓰겠어요....... 그리고 갤럭시가 튼튼하드라구요... 한 20번 떨궜는데 살아있어요	
431590	맥북만 사면 사과농장 와ㄴ성	
135315	아는사람이 통신사에서 일해서 영업실적 올려주느라 안드로이드폰으로 고정입니다	
518730	애플 갤럭시 내부 디자인이 정말 불호...	
807748	갤럭시의 디자인?? 이 여러모로 제 취향이 아니에요 그리고 기능 너무 많으면 부담스러워서	
570437	나는야 삼성페이의 노예..그리고 웬만하면 국산 애용하는게 좋을거같아서요	
87096	삼성쳐돌이인데 아이패드를 직장에서 쓰거든요 근데 너무 불편해요 몇년째쓰는데도 익숙해지지 않는 기분ㅠㅠ 어렵고... 삼성은 익숙해서 그런건지 새 기계도 쉽게 적응되고 설정이나 이런게 쉬워서 좋아요! 그리고 더 제 취향..ㅎㅎ	
865810	노트 못 잃어....	
269608	익숙하지않고 불편한 부분이 있다해서근데 패드같은거는 아이패드가 더 좋은 것 같아요	
253480	갤럭시에서 잘 쓰는 기능들 아이폰엔 없어서 너무 불편함 덕질은 갤럭시... 그리고 as 어려움 사진도 요새는 실력차이일 정도라 갈아탈 이유 0 근데 애플 디자인은 예뻐서 돈만 있음 세컨드폰으로 갖고싶긴함	
48431	전 삼성 애플 LG 다 써요...	
655329	아이폰 안되는 기능이 너무 많아요ㅠ 페이 안되고 교통카드 안되구 파일 정리 못하고 뭐 하나 다운받으려면 엄청 복잡하고 줘도 안쓸듯..	
968517	갤럭시 스크롤 내리는 느낌이 뭔가 손가락에 안 붙는다고 해야하나...	
1438	갤럭시 한번도 안써봐서요	
371152	덕질 끊지 않는 이상 영원히 갤럭시..혹은 엘지도 괜찮..아이폰 파일 정리 안되고 as 어려운것도 있고...이번에 애플 업데이트 하면서 된다는 기능들 안드폰들은 오래전부터 있던게 지금에서야 된단거에 놀람 유튜브 보면 화소 낮춰지게 보이는것도 그렇구	
776642	아이폰 불편해서여...	
28401	어렸을때부터 아이폰만 써서 못벗어나요..ㅎ	
925498	약간 애플은 하나사면 다 애플 사야될 것 같은 느낌이라..아이패드 사는것도 망설여지네요	
950566	애플 연동이 넘 좋아유..... 아이폰 하나 사니깐 줄줄이 사게 되는 에어팟과 아이패드..	
396041	삼성 디자인이 넘 구려..	
778122	삼성페이랑 AS나 문제있을 때 친절함이 좋아요ㅜㅜ 나한테 맞춰! 식이 아니라 유저 맘대로 하나하나 다 커스텀할 수 있는것도 좋아요	
748725	삼성페이 짱화질 짱	
536676	덕질하려면 삼성써야해요	
580835	갤럭시 짱.. 아이폰 넘 불편해용..	
421712	덕질은 갤럭시가 편하다더라구여	
34031	노트펜...삼성노트 연동....블루투스 연결 편이....as 확실...	
658991	셤기간에 탭으로 필기하고 통학하는 지하철에서 폰으로 외우면 넘 편해요~	
409092	잔렉 적고 고장 안 나서 아이폰 써요	
235970	그리고 소프트웨어 업뎃 진짜 오래오래 해줘서 기기만 멀쩡하면 몇 년이고 쓸 수 있다구요~!~!~!	
429027	갤럭시만 쓰다가 처음으로 애플로 갈아탔을때 느꼈던 그 불편함을 잊을 수 없습니닼ㅋㅋㅋㅋ 지금도 사실 안드로이드로 다시 돌아가고 싶은데 안드로이드로 바꿨을때 어플+사진백업+데이터 이동 등이 싫어서 그냥 애플 쓸 거 같아요...	
271972	원래는 애플만세! 였는데 갤럭시노트 한번써보고 고장안나고 튼튼해서 노트만 몇년째 쓰고있어요ㅜㅜ 노트최고에요	
358141	갤럭시 쭉 쓰다가 아이폰을 한 번 써봤는데, 여러모로 아이폰이 저랑 안 맞더라구요ㅜㅜㅠ 약정 다 채울때까지 적응 못해서 다시 갤럭시로 넘어왔습니다	
361000	아이폰 너무 어려워요	
836819	에어팟 아이패드 ㅇ이ㅆ어서ㅠ 삼성페이 써보고싶어요흙	
754104	삼성페이나 자유도 때문에 삼성쓰면케이스랑 악세서리나 디자인 때문에 애플사고 싶고...애플사면 또 반대가 그립고...	
970701	삼페, 펜, 마음대로 다운가능, 덕질 이라 삼성 못 벗어나요	
426717	안드아니면 못쓰겠어요....... 그리고 갤럭시가 튼튼하드라구요... 한 20번 떨궜는데 살아있어요	
658765	맥북만 사면 사과농장 와ㄴ성	
36654	아는사람이 통신사에서 일해서 영업실적 올려주느라 안드로이드폰으로 고정입니다	
422038	애플 갤럭시 내부 디자인이 정말 불호...	
278217	갤럭시의 디자인?? 이 여러모로 제 취향이 아니에요 그리고 기능 너무 많으면 부담스러워서	
27782	나는야 삼성페이의 노예..그리고 웬만하면 국산 애용하는게 좋을거같아서요	
87238	삼성쳐돌이인데 아이패드를 직장에서 쓰거든요 근데 너무 불편해요 몇년째쓰는데도 익숙해지지 않는 기분ㅠㅠ 어렵고... 삼성은 익숙해서 그런건지 새 기계도 쉽게 적응되고 설정이나 이런게 쉬워서 좋아요! 그리고 더 제 취향..ㅎㅎ	
159090	노트 못 잃어....	
914256	익숙하지않고 불편한 부분이 있다해서근데 패드같은거는 아이패드가 더 좋은 것 같아요	
728727	갤럭시에서 잘 쓰는 기능들 아이폰엔 없어서 너무 불편함 덕질은 갤럭시... 그리고 as 어려움 사진도 요새는 실력차이일 정도라 갈아탈 이유 0 근데 애플 디자인은 예뻐서 돈만 있음 세컨드폰으로 갖고싶긴함	
801523	전 삼성 애플 LG 다 써요...	
487506	아이폰 안되는 기능이 너무 많아요ㅠ 페이 안되고 교통카드 안되구 파일 정리 못하고 뭐 하나 다운받으려면 엄청 복잡하고 줘도 안쓸듯..	
917186	갤럭시 스크롤 내리는 느낌이 뭔가 손가락에 안 붙는다고 해야하나...	
217626	갤럭시 한번도 안써봐서요	
373683	덕질 끊지 않는 이상 영원히 갤럭시..혹은 엘지도 괜찮..아이폰 파일 정리 안되고 as 어려운것도 있고...이번에 애플 업데이트 하면서 된다는 기능들 안드폰들은 오래전부터 있던게 지금에서야 된단거에 놀람 유튜브 보면 화소 낮춰지게 보이는것도 그렇구	
697479	아이폰 불편해서여...	
627325	어렸을때부터 아이폰만 써서 못벗어나요..ㅎ	
800751	약간 애플은 하나사면 다 애플 사야될 것 같은 느낌이라..아이패드 사는것도 망설여지네요	
970333	애플 연동이 넘 좋아유..... 아이폰 하나 사니깐 줄줄이 사게 되는 에어팟과 아이패드..	
297177	삼성 디자인이 넘 구려..	
44441	삼성페이랑 AS나 문제있을 때 친절함이 좋아요ㅜㅜ 나한테 맞춰! 식이 아니라 유저 맘대로 하나하나 다 커스텀할 수 있는것도 좋아요	
385457	삼성페이 짱화질 짱	
953086	덕질하려면 삼성써야해요	
817073	갤럭시 짱.. 아이폰 넘 불편해용..	
447587	덕질은 갤럭시가 편하다더라구여	
266017	노트펜...삼성노트 연동....블루투스 연결 편이....as 확실...	
19080	셤기간에 탭으로 필기하고 통학하는 지하철에서 폰으로 외우면 넘 편해요~	
395087	잔렉 적고 고장 안 나서 아이폰 써요	
70222	그리고 소프트웨어 업뎃 진짜 오래오래 해줘서 기기만 멀쩡하면 몇 년이고 쓸 수 있다구요~!~!~!	
200579	아닠ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 영화를 안 봐서 뭔가 했는데 끝까지 봐야 하는 짤 이네요	
935032	ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	
737227	아니 왜..ㅋㅋㅋㅋㅋㅋㅋㅋㅋ	
759740	아닠ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	
251086	아닠ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 영화를 안 봐서 뭔가 했는데 끝까지 봐야 하는 짤 이네요	
284464	ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	
519194	아니 왜..ㅋㅋㅋㅋㅋㅋㅋㅋㅋ	
999940	아닠ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	
940416	아닠ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 영화를 안 봐서 뭔가 했는데 끝까지 봐야 하는 짤 이네요	
592758	ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	
107014	아니 왜..ㅋㅋㅋㅋㅋㅋㅋㅋㅋ	
408995	아닠ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	
135983	아닠ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 영화를 안 봐서 뭔가 했는데 끝까지 봐야 하는 짤 이네요	
406072	ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	
743443	아니 왜..ㅋㅋㅋㅋㅋㅋㅋㅋㅋ	
46960	아닠ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	
988026	욘두ㅜㅜㅜㅜㅜㅜㅜㅜㅜ	
733081	욘두 당신은 참아버지	
652348	이시대 진정한 아버지	
638503	욘두ㅜㅜㅜㅜㅜㅜㅜㅜㅜ	
365082	욘두 당신은 참아버지	
174406	이시대 진정한 아버지	
899285	작년 말쯤 자료인 걸까요 요즘 버전으로 치면 어몽어스 말고 또 뭐가 들어가려나	
488811	235?	
237002	5, 7이요 노관심	
583294	👍	
512395	제 다음 폰입니다	
